C02017;Corticotropin_Adrenocorticotropic hormone;;3892;
C02033;Gentamicin;CHEMBL220884;28292;comment: Component
C02035;Gibberellin;;27742;
C02041;Eicosanoyl-CoA_Icosanoyl-CoA;;15527;
C02043;Indolelactate;CHEMBL485011;17282;
C02046;L-Hyoscyamine_L-Tropine tropate;CHEMBL1331216;17486;
C02047;L-Leucyl-tRNA_L-Leucyl-tRNA(Leu);;16624;
C02049;Limit;;28912;
C02050;Linoleoyl-CoA_(9Z,12Z)-Octadecadienoyl-CoA;;15530;
C02051;Lipoylprotein_H-Protein-lipoyllysine;;15804;comment: Generic
C02059;Phylloquinone_Vitamin K1;CHEMBL520156;18067;
C02061;Plastoquinone;;17757;comment: Generic
C02067;Pseudouridine;CHEMBL3144027;17802;
C02075;Retinyl;;63410;comment: Generic
C02084;Tetrathionate_Tetrathionic acid;CHEMBL3306828;15226;
C02090;Trypanothione_N1,N8-Bis(gamma-L-glutamyl-L-cysteinyl-glycyl)spermidine;;17842;
C02091;(S)-Ureidoglycine;;16282;
C02094;beta-Carotene_all-trans-beta-Carotene;CHEMBL1293;17579;
C02105;(S)-Reticuline_(+)-Reticuline;CHEMBL235212;16718;
C02106;(S)-Scoulerine_(13aS)-5,8,13,13a-Tetrahydro-3,10-dimethoxy-6H-dibenzo[a,g]quinolizine-2,9-diol;CHEMBL1235966;17129;
C02107;(S,S)-Tartaric;CHEMBL1200861;15672;
C02110;11-cis-Retinal_11-cis-Vitamin A aldehyde;CHEMBL1255087;16066;
C02112;2-Acylglycerol_2-Glyceride;;17389;comment: Generic
C02123;3-Propylmalate;;15594;
C02124;4-Chlorophenol_p-Chlorophenol;CHEMBL57053;28078;comment: 2-Chlorophenol
C02135;Angiotensin;CHEMBL408403;2719;comment: Human
C02137;alpha-Oxo-benzeneacetic;CHEMBL950;18280;
C02139;Chlorophyllide_Chlorophyllide a;;16900;
C02140;Corticosterone_11beta,21-Dihydroxy-4-pregnene-3,20-dione;CHEMBL110739;16827;
C02141;Cycloeucalenol;CHEMBL225634;16653;
C02153;Glucotropaeolin_Glucotropeolin;;17127;
C02161;2-Aminophenoxazin-3-one_3-Aminophenoxazone;CHEMBL146710;17293;
C02163;L-Arginyl-tRNA(Arg)_L-Arginyl-tRNA;;18366;comment: Generic
C02165;Leukotriene;CHEMBL65061;15647;
C02166;Leukotriene;CHEMBL451509;16978;
C02167;Maleylpyruvate_Maleylpyruvic acid;;16727;
C02170;Methylmalonate_Methylmalonic acid;CHEMBL1232416;17453;
C02172;N-Acetylisatin_1-Acetylisatin;CHEMBL223001;16050;
C02185;Plastoquinol-1;;16323;
C02188;Protein;;;comment: Generic
C02189;[Protein]-L-serine_Protein serine;;8572;comment: Generic
C02191;Protoporphyrin_Protoporphyrin IX;CHEMBL1325592;15430;
C02198;Thromboxane;CHEMBL157628;15627;
C02199;UDP-L-rhamnose_UDP-rhamnose;;84725;
C02210;beta-Endorphin;;10415;
C02218;Dehydroalanine_2-Aminoacrylate;;17123;
C02220;2-Aminomuconate_2-Aminomuconic acid;;16886;
C02222;2-Maleylacetate_4-Oxohex-2-enedioate;;1184;
C02225;2-Methylcitrate_(2S,3S)-2-Methylcitrate;;10860;
C02226;2-Methylmaleate_Citraconate;;17626;
C02232;3-Oxoadipyl-CoA_beta-Ketoadipyl-CoA;;15490;
C02237;5-Oxo-D-proline_D-Pyroglutamic acid;;16924;
C02249;Arachidonyl-CoA_Arachidonoyl-CoA;;15514;
C02262;D-Galactosamine_D-Chondrosamine;CHEMBL3304228;60312;
C02265;D-Phenylalanine_D-alpha-Amino-beta-phenylpropionic acid;CHEMBL379630;16998;
C02266;D-Xylonolactone_D-Xylono-1,5-lactone;;15867;
C02273;Digalacturonate_Digalacturonic acid;;28737;
C02280;GDP-L-galactose;;18038;
C02282;Glutaminyl-tRNA_L-Glutaminyl-tRNA(Gln);;29166;
C02291;L-Cystathionine;;17482;
C02295;Methylitaconate_2-Methylene-3-methylsuccinate;;16093;
C02298;N-Acetylindoxyl_Acetylindoxyl;;15363;
C02305;Phosphocreatine_N-Phosphocreatine;CHEMBL1204644;17287;
C02320;R-S-Glutathione;;17021;comment: Generic
C02321;Rubber;;28798;comment: Generic
C02325;Sinapyl;CHEMBL1800816;28813;
C02330;UDP-L-iduronate;;88243;
C02331;Vinylacetyl-CoA_3-Butenoyl-CoA;;15543;
C02335;beta-Alanyl-CoA;;15507;
C02336;beta-D-Fructose_beta-Fruit sugar;CHEMBL604608;28645;
C02348;(R)(-)-Allantoin_(R)-Allantoin;;15677;
C02350;(S)-Allantoin_(S)(+)-Allantoin;CHEMBL1230080;15678;
C02352;1,4-beta-D-Xylan_(1,4-beta-D-Xylan)n;;15447;
C02353;2',3'-Cyclic;;27844;
C02354;2',3'-Cyclic;CHEMBL2104086;27652;
C02355;2',3'-Cyclic;;28637;
C02356;(S)-2-Aminobutanoate_(S)-2-Aminobutanoic acid;CHEMBL1230782;28340;
C02359;2-Fluorobenzoate_2-Fluorobenzoic acid;CHEMBL114383;19577;
C02362;2-Oxosuccinamate_2-Oxosuccinamic acid;;16327;
C02364;3-Fluorobenzoate_3-Fluorobenzoic acid;CHEMBL302365;20021;
C02370;4-Chlorobenzoate_4-Chlorobenzoic acid;CHEMBL618;17861;
C02371;4-Fluorobenzoate_4-Fluorobenzoic acid;CHEMBL316860;20364;
C02373;4-Methylpentanal_Isocaproaldehyde;;17998;
C02375;4-Chlorocatechol;;27772;
C02376;5-Methylcytosine;;27551;
C02378;6-Aminohexanoate_6-Aminohexanoic acid;CHEMBL1046;16586;
C02405;Formyl;;16729;
C02411;Glutaconyl-1-CoA_4-Carboxybut-2-enoyl-CoA;;15497;
C02412;Glycyl-tRNA(Gly);;29156;comment: Generic
C02426;L-Glyceraldehyde_L-2,3-Dihydroxypropionaldehyde;;27975;
C02430;L-Methionyl-tRNA_L-Methionyl-tRNA(Met);;16635;
C02431;L-Rhamnofuranose;;16935;
C02442;N-Methyltyramine;;17458;
C02457;Propane-1,3-diol_1,3-Propanediol;CHEMBL379652;16109;
C02462;Sabinene;;16377;
C02463;Precorrin;;50602;
C02465;Triiodothyronine_3,3',5-Triiodo-L-thyronine;CHEMBL1544;18258;
C02469;Uroporphyrin;;15436;
C02470;Xanthurenic;CHEMBL312535;71201;
C02474;Arabinan_alpha-L-Arabinan;;22590;comment: Substructure
C02477;alpha-Tocopherol_Vitamin E;CHEMBL47;18145;
C02480;cis,cis-Muconate_cis,cis-Hexadienedioate;;16508;
C02483;gamma-Tocopherol;CHEMBL2151591;18185;
C02488;(R)-2-Ethylmalate;;15583;
C02492;1,4-beta-D-Mannan;;27857;
C02501;2-Hydroxymuconate;;64016;
C02504;alpha-Isopropylmalate_(2S)-2-Isopropylmalate;;1178;
C02505;2-Phenylacetamide_alpha-Phenylacetamide;CHEMBL347645;16562;
C02512;3-Cyano-L-alanine_L-3-Cyanoalanine;;16934;
C02514;3-Fumarylpyruvate;;1506;
C02515;3-Iodo-L-tyrosine;CHEMBL479789;27847;
C02526;Biphenyl-2,3-diol_2,3-Dihydroxybiphenyl;;16205;
C02527;Butanoylphosphate_Butanoyl phosphate;;17260;
C02528;Chenodeoxycholate_Chenodeoxycholic acid;CHEMBL240597;16755;
C02530;Cholesterol;;17002;
C02535;Dimethyl;;4610;
C02537;Estradiol-17alpha_17alpha-Estradiol;CHEMBL286452;17160;
C02538;Estrone;CHEMBL494753;17474;
C02553;L-Seryl-tRNA(Ser);;29162;comment: Generic
C02554;L-Valyl-tRNA(Val);;29164;comment: Generic
C02565;N-Methylhydantoin_N-Methylimidazolidine-2,4-dione;;16354;
C02571;O-Acetylcarnitine_O-Acetyl-L-carnitine;CHEMBL1358846;15960;
C02575;Pentachlorophenol_PCP;CHEMBL75967;17642;
C02587;Pyrimidodiazepine_2-Amino-6-acetyl-3,7,8,9-tetrahydro-3H-pyrimido[4,5-b][1,4]diazepin-4-one;;;
C02591;Sucrose;;16308;
C02593;Tetradecanoyl-CoA_Myristoyl-CoA;CHEMBL1949899;15532;
C02612;(R)-2-Methylmalate_(R)-2-Methylmalic acid;;15586;
C02614;(S)-2-Methylmalate_(S)-2-Methylmalic acid;;29003;
C02617;1,4-Naphthoquinone_1,4-Naphthalenedione;CHEMBL55934;27418;
C02627;2-Deoxystreptamine;CHEMBL264001;28295;
C02630;2-Hydroxyglutarate_alpha-Hydroxyglutarate;;17084;
C02631;2-Isopropylmaleate_beta-Isopropylmaleate;;17275;
C02632;2-Methylpropanoate_2-Methylpropanoic acid;CHEMBL108778;16135;
C02637;3-Dehydroshikimate;;16630;comment: formerly
C02642;3-Ureidopropionate_3-Ureidopropanoate;CHEMBL20962;18261;
C02646;4-Coumaryl;CHEMBL109034;28386;
C02647;4-Guanidinobutanal;;16671;
C02656;Pimelate_Pimelic acid;CHEMBL1235351;30531;
C02666;Coniferyl;CHEMBL242529;16547;
C02669;D-Galactono-1,5-lactone;;15945;
C02670;D-Glucuronolactone_Glucurone;;18268;
C02671;D-Glutamyl-peptide_gamma-D-Glutamyl-peptide;;;comment: Generic
C02679;Dodecanoic;CHEMBL108766;18262;
C02686;Galactosylceramide_Galactocerebroside;;18390;comment: Generic
C02693;(Indol-3-yl)acetamide_Indole-3-acetamide;;16031;
C02700;L-Formylkynurenine_N-Formyl-L-kynurenine;CHEMBL3577708;30249;
C02702;L-Prolyl-tRNA(Pro);;29154;
C02713;N-Acetylmuramate_N-Acetylmuramic acid;;21615;
C02714;N-Acetylputrescine;CHEMBL81241;17768;
C02718;N-Formiminoglycine_Formiminoglycine;;18415;
C02723;N-Methylputrescine;;17166;
C02727;N6-Acetyl-L-lysine;CHEMBL1230958;17752;
C02730;2-Succinylbenzoate_o-Succinylbenzoate;;18325;
C02737;Phosphatidylserine_Phosphatidyl-L-serine;;11750;comment: Generic
C02739;1-(5-Phospho-D-ribosyl)-ATP_Phosphoribosyl-ATP;;73200;
C02741;Phosphoribosyl-AMP_N1-(5-Phospho-D-ribosyl)-AMP;;18374;
C02763;2-Hydroxy-3-phenylpropenoate_enol-Phenylpyruvate;;16815;
C02765;(+)-Pseudoephedrine_Pseudoephedrine;CHEMBL1590;51209;
C02773;1-Alkyl-sn-glycerol_1-O-Alkyl-sn-glycerol;;15850;comment: Generic
C02775;2,3-Dihydroxyindole_Dihydroxyindole;;17828;
C02798;3-Phosphonopyruvate;;30935;
C02800;4,5-Dioxopentanoate_4-Oxoglutarate semialdehyde;;17204;
C02814;Benzene-1,2,4-triol_Hydroxyhydroquinone;CHEMBL3092389;16971;
C02823;Cyanocobalamin_Cyanocob(III)alamin;;17439;
C02835;Imidazole-4-acetate_Imidazoleacetic acid;CHEMBL784;16974;
C02839;L-Tyrosyl-tRNA(Tyr);;29161;comment: Generic
C02843;Long-chain;;33184;comment: Generic
C02855;N-Phospho-D-lombricine;;35265;
C02876;Propanoyl;;8478;
C02880;Protochlorophyllide_Protochlorophyllide a;;16673;
C02888;Sorbose;;38342;
C02892;Thiamine;;18306;
C02918;1-Methylnicotinamide_N(1)-Methylnicotinamide;CHEMBL71733;16797;
C02923;2,3-Dihydroxytoluene_3-Methylcatechol;CHEMBL1173328;18404;
C02930;2-Methyleneglutarate_alpha-Methylene glutarate;;17207;
C02934;3-Dehydrosphinganine_3-Dehydro-D-sphinganine;;17862;
C02937;Indole-3-acetaldehyde;;17545;
C02938;3-Indoleacetonitrile_Indol-3-ylacetonitrile;CHEMBL1812654;17566;
C02939;3-Methylbutanoyl-CoA_Isovaleryl-CoA;;15487;
C02946;4-Acetamidobutanoate_N4-Acetylaminobutanoate;;11951;
C02947;4-Coumaroylshikimate_trans-5-O-(4-Coumaroyl)shikimate;CHEMBL34615;16428;
C02949;4-Hydroxybenzoyl-CoA;;15500;
C02953;7,8-Dihydrobiopterin_L-erythro-7,8-Dihydrobiopterin;;64277;
C02960;Ceramide;;16197;comment: Generic
C02962;D-Allose;;17942;
C02972;Dihydrolipoylprotein_[H Protein]-dihydrolipoyllysine;;16194;comment: Generic
C02977;GDP-6-deoxy-D-talose_GDP-6-deoxy-alpha-D-talose;;16097;
C02984;L-Aspartyl-tRNA(Asp);;29158;comment: Generic
C02985;L-Fucose;;12387;
C02987;L-Glutamyl-tRNA(Glu);;29157;
C02988;L-Histidyl-tRNA(His);;29155;comment: Generic
C02989;L-Methionine;CHEMBL445753;17016;
C02990;L-Palmitoylcarnitine;CHEMBL3392050;17490;
C02991;L-Rhamnono-1,4-lactone_L-Rhamno-1,4-lactone;;17937;
C02992;L-Threonyl-tRNA(Thr);;29163;
C02995;Maltose;;15703;
C03012;Naphthalene-1,2-diol_1,2-Naphthalenediol;CHEMBL204543;17435;
C03021;Protein;;;comment: Generic
C03028;Thiamin;CHEMBL3307173;9534;
C03029;Transferrin[Fe(II)]2;;;
C03033;beta-D-Glucuronoside_O-beta-D-Glucuronoside;;15341;comment: Generic
C03035;gamma-Linolenoyl-CoA;;15508;
C03043;(R)-6-Hydroxynicotine;;18226;
C03044;(R,R)-Butane-2,3-diol_(R,R)-2,3-Butanediol;;16982;
C03046;(S,S)-Butane-2,3-diol_(S,S)-2,3-Butanediol;;16812;
C03056;2,6-Dihydroxypyridine;CHEMBL3086507;17681;
C03058;2-Hydroxyglutaryl-CoA;;28578;
C03063;2-Oxohept-3-enedioate_2-Oxohept-3-ene-1,7-dioate;;1254;
C03064;3-Dehydro-L-threonate_3-Dehydro-D-erythronate;;16943;
C03069;3-Methylcrotonyl-CoA_3-Methylbut-2-enoyl-CoA;;15486;
C03077;4-Chlorophenylacetate_4-Chlorophenylacetic acid;;16237;
C03078;4-Guanidinobutanamide;CHEMBL2105405;18062;
C03082;4-Phospho-L-aspartate_L-4-Aspartyl phosphate;;15836;
C03087;5-Acetamidopentanoate;;2024;
C03089;5-Methylthio-D-ribose_S-Methyl-5-thio-D-ribose;;78440;
C03090;5-Phosphoribosylamine_5-Phospho-beta-D-ribosylamine;;37737;
C03112;Deacetylcephalosporin;;18065;
C03114;Dimethylbenzimidazole_5,6-Dimethylbenzimidazole;CHEMBL351132;15890;
C03117;GDP-6-deoxy-D-mannose_GDP-D-rhamnose;CHEMBL1233001;17661;
C03125;L-Cysteinyl-tRNA(Cys);;29152;comment: Generic
C03127;L-Isoleucyl-tRNA(Ile);;29160;
C03145;N-Formylmethionine_N-Formyl-L-methionine;;16552;
C03149;N-Phosphotaurocyamine_Taurocyamine phosphate;;16621;
C03150;Nicotinamide-beta-riboside_N-Ribosylnicotinamide;CHEMBL438497;15927;
C03160;2-Succinylbenzoyl-CoA_o-Succinylbenzoyl-CoA;;15509;comment: previously
C03164;Phenanthrene-3,4-diol_3,4-Dihydroxyphenanthrene;;16760;
C03166;Phosphoguanidinoacetate_Guanidinoacetate phosphate;CHEMBL1206371;16034;
C03167;Phosphonoacetaldehyde_2-Phosphonoacetaldehyde;;18124;
C03170;Trypanothione;;35490;
C03175;Shikimate;CHEMBL95193;17052;
C03179;Transferrin[Fe(III)]2;;;
C03190;(+)-Bornyl;;15395;
C03194;(R)-1-Aminopropan-2-ol_(R)-1-Amino-2-propanol;;15675;
C03201;1-Alkyl-2-acylglycerol_2-Acyl-1-alkyl-sn-glycerol;;52595;comment: Generic
C03203;1-Hydroxy-2-naphthoate_1-Hydroxy-2-naphthoic acid;CHEMBL229299;15992;
C03205;11-Deoxycorticosterone_Deoxycorticosterone;CHEMBL1498;16973;
C03217;2-Hydroxy-3-oxoadipate;;16278;
C03219;(E)-2-Methylpropanal;;17502;
C03221;2-trans-Dodecenoyl-CoA_(2E)-Dodec-2-enoyl-CoA;;15471;
C03227;3-Hydroxy-L-kynurenine;;17380;
C03230;(Indol-3-yl)glycolaldehyde_3-Indoleglycolaldehyde;;15976;
C03231;3-Methylglutaconyl-CoA_trans-3-Methylglutaconyl-CoA;;15488;
C03232;3-Phosphonooxypyruvate_3-Phosphonooxypyruvic acid;;18110;
C03233;4,5-Dihydroxyphthalate_4,5-Dihydroxyphthalic acid;;17199;
C03239;6-Amino-2-oxohexanoate_2-Oxo-6-aminocaproate;;17534;
C03242;(8Z,11Z,14Z)-Icosatrienoic;CHEMBL465183;53486;
C03248;Acetylenedicarboxylate_Acetylenedicarboxylic acid;CHEMBL1874364;15357;
C03263;Coproporphyrinogen;CHEMBL1231891;15439;
C03267;beta-D-Fructose;;12350;
C03273;5-Oxopentanoate_Glutarate semialdehyde;;16120;
C03277;Imidazol-5-yl-pyruvate_3-(Imidazol-5-yl)pyruvate;;17406;
C03283;L-2,4-Diaminobutanoate_alpha,gamma-Diaminobutyrate;CHEMBL321357;48950;
C03284;L-3-Aminoisobutanoate_(S)-3-Aminoisobutyrate;;18188;
C03287;L-Glutamyl;;17798;
C03289;L-xylo-Hexulonolactone_L-xylo-Hex-2-ulono-1,4-lactone;;73681;
C03291;L-Xylulose;;16593;
C03294;N-Formylmethionyl-tRNA;;17119;comment: Generic
C03296;N2-Succinyl-L-arginine_(2S)-2-(3-Carboxypropanoylamino)-5-(diaminomethylideneamino)pentanoic acid;;17705;
C03309;Strictosidine;;17096;
C03313;Phylloquinol_Vitamin K1 hydroquinone;;28433;
C03323;(2,1-beta-D-Fructosyl)n_(2,1-beta-D-Fructosyl)n+1;;15443;
C03325;(6S)-Hydroxyhyoscyamine_(6S)-6-Hydroxyhyoscyamine;CHEMBL2165224;15645;
C03341;2-Amino-4-oxopentanoic;;15914;
C03344;2-Methylacetoacetyl-CoA_2-Methyl-3-acetoacetyl-CoA;;15476;
C03345;2-Methylbut-2-enoyl-CoA_trans-2-Methylbut-2-enoyl-CoA;;15478;
C03366;5-Phosphooxy-L-lysine_(5R)-5-Phosphooxy-L-lysine;;16752;
C03372;Acylglycerone;;15835;
C03373;Aminoimidazole;CHEMBL1230914;138560;
C03375;Norspermidine_Bis(3-aminopropyl)amine;CHEMBL28743;16841;
C03383;D-Galactono-1,4-lactone_gamma-D-Galactonolactone;CHEMBL466882;15895;
C03393;4-Phospho-D-erythronate_4-Phosphoerythronate;CHEMBL1160945;49003;
C03402;L-Asparaginyl-tRNA(Asn)_Asn-tRNA(Asn);;29265;
C03406;N-(L-Arginino)succinate_2-(Nomega-L-Arginino)succinate;;15682;
C03409;N-Formimino-L-aspartate_N-Formimidoyl-L-aspartate;;48427;
C03410;N-Glycoloyl-neuraminate_N-Glycolylneuraminate;CHEMBL496421;29025;
C03415;N2-Succinyl-L-ornithine_(2S)-5-Amino-2-(3-carboxypropanoylamino)pentanoic acid;;27574;
C03427;Prephytoene;;17090;
C03428;Presqualene;;15442;
C03434;Tetrachlorohydroquinone_2,3,5,6-Tetrachlorohydroquinone;CHEMBL2074639;17042;
C03440;cis-4-Hydroxy-D-proline;CHEMBL1229563;16231;
C03451;(R)-S-Lactoylglutathione_S-D-Lactoylglutathione;;15694;
C03453;gamma-Oxalocrotonate_(Z)-5-Oxohex-2-enedioate;;16967;
C03454;1-Alkenyl-2-acylglycerol;;19000;comment: Generic
C03455;11-cis-Retinyl;;16254;
C03458;2,3,6-Trihydroxypyridine;;16683;
C03459;2-Hydroxy-3-oxosuccinate_Oxaloglycolate;;17778;
C03460;2-Methylprop-2-enoyl-CoA_Methacrylyl-CoA;;27754;
C03461;2-trans,6-trans-Farnesal_trans,trans-Farnesal;CHEMBL3120646;15894;
C03470;3-alpha(S)-Strictosidine_Strictosidine;CHEMBL402211;17559;
C03479;Folinic;CHEMBL1679;15640;
C03483;Adenosine;CHEMBL490984;18334;
C03492;D-4'-Phosphopantothenate_(R)-4'-Phosphopantothenate;;15905;
C03506;Indoleglycerol;;18299;
C03508;L-2-Amino-3-oxobutanoic;;16944;
C03511;L-Phenylalanyl-tRNA(Phe);;29153;comment: Generic
C03512;L-Tryptophanyl-tRNA(Trp);;29159;comment: Generic
C03516;Magnesium;;15431;
C03519;N-Acetyl-L-phenylalanine;CHEMBL55743;16259;
C03539;S-Ribosyl-L-homocysteine_S-D-Ribosyl-L-homocysteine;CHEMBL593446;;
C03541;THF-polyglutamate_Tetrahydropteroyl-[gamma-Glu]n;;28624;comment: (6S)-H4PteGlu2
C03546;myo-Inositol;;18384;
C03547;omega-Hydroxy;;10615;
C03548;trans-2,3-Epoxysuccinate;;15900;comment: Relative
C03557;2-Aminoethylphosphonate_(2-Aminoethyl)phosphonate;CHEMBL1321977;15573;
C03561;(R)-3-Hydroxybutanoyl-CoA_(3R)-3-Hydroxybutanoyl-CoA;;15452;
C03564;1-Pyrroline-2-carboxylate_1-Pyrroline-2-carboxylic acid;CHEMBL18591;17425;
C03569;2,2',3-Trihydroxybiphenyl;;28517;
C03574;2-Formylaminobenzaldehyde;;18033;
C03576;Coenzyme;CHEMBL1098319;17905;
C03577;20-Hydroxyleukotriene;;28700;
C03582;Resveratrol_3,4',5-Trihydroxystilbene;CHEMBL165;27881;
C03586;2-Oxo-2,3-dihydrofuran-5-acetate_3-Oxoadipate enol-lactone;;18267;
C03589;4-Hydroxy-2-oxopentanoate_4-Hydroxy-2-oxovalerate;;17655;
C03594;7alpha-Hydroxycholesterol_Cholest-5-ene-3beta,7alpha-diol;CHEMBL497207;17500;
C03595;8,11,14-Eicosatrienoyl-CoA_8,11,14-Icosatrienoyl-CoA;;27979;
C03598;CDP-3,6-dideoxy-D-glucose_CDPparatose;;70802;
C03599;CDP-3,6-dideoxy-D-mannose_CDPtyvelose;;88237;
C03611;Galactose;;5257;
C03614;Inosine;;28505;
C03618;L-threo-3-Methylaspartate_(2S,3S)-3-Methylaspartate;CHEMBL274998;47980;
C03619;Methyl;CHEMBL320214;17540;
C03621;N-Acetoxy-4-aminobiphenyl;;16395;
C03622;N-Hydroxy-4-aminobiphenyl;;16580;
C03640;Sphingosyl-phosphocholine;CHEMBL1481114;52897;
C03646;Bis-gamma-glutamylcystine_Oxidized gamma-glutamylcysteine;;17257;
C03648;cis-3,4-Leucopelargonidin;;17343;
C03652;(2R,3S)-2,3-Dimethylmalate;;15582;
C03656;(S)-5-Amino-3-oxohexanoic;;27713;
C03657;1,4-Dihydroxy-2-naphthoate_1,4-Dihydroxy-2-naphthoic acid;CHEMBL1232286;18094;
C03659;D-Bornesitol_(-)-Bornesitol;;18427;comment: formerly
C03660;L-Bornesitol_(+)-Bornesitol;;28310;comment: formerly
C03672;3-(4-Hydroxyphenyl)lactate_4-Hydroxyphenyllactate;CHEMBL1162489;17385;
C03676;3-Hydroxy-cis,cis-muconate;;17419;
C03677;4,21-Dehydrogeissoschizine;;17294;
C03680;4-Imidazolone-5-propanoate_4-Imidazolone-5-propionic acid;;27384;
C03681;5alpha-Pregnane-3,20-dione_5alpha-Dihydroprogesterone;CHEMBL3085573;28952;
C03684;6-Pyruvoyltetrahydropterin_6-(1,2-Dioxopropyl)-5,6,7,8-tetrahydropterin;;17804;
C03688;Apo-[acyl-carrier-protein];;16139;comment: Generic
C03691;CMP-N-glycoloylneuraminate_CMP-N-glycolylneuraminate;;18098;
C03692;1,2-Diacyl-3-beta-D-galactosyl-sn-glycerol_D-Galactosyldiacylglycerol;;17615;comment: Generic
C03715;O-Alkylglycerone;;17197;comment: Generic
C03719;Phenylacetothiohydroximate;;17520;
C03722;Quinolinate_Pyridine-2,3-dicarboxylate;CHEMBL286204;16675;
C03733;UDP-alpha-D-galactofuranose_UDP-alpha-D-galacto-1,4-furanose;;67118;
C03740;(5-L-Glutamyl)-L-amino;;17690;comment: Generic
C03741;(S)-4-Amino-5-oxopentanoate_L-Glutamate 1-semialdehyde;;15757;
C03747;11alpha-Hydroxyprogesterone;CHEMBL1563246;16076;
C03752;2-Amino-2-deoxy-D-gluconate_D-Glucosaminate;CHEMBL3039035;17784;
C03758;Dopamine_4-(2-Aminoethyl)-1,2-benzenediol;CHEMBL59;18243;
C03765;4-Hydroxyphenylacetaldehyde_2-(4-Hydroxyphenyl)acetaldehyde;;15621;
C03771;5-Guanidino-2-oxopentanoate_5-Guanidino-2-oxo-pentanoate;;18253;
C03772;5beta-Androstane-3,17-dione;CHEMBL1230988;16985;
C03785;D-Tagatose;;4250;
C03793;N6,N6,N6-Trimethyl-L-lysine;CHEMBL1234168;17311;
C03794;N6-(1,2-Dicarboxyethyl)-AMP_N6-(1,2-Dicarboxyethyl)AMP;;15919;
C03819;1-Acylglycerophosphoinositol_1-Acyl-sn-glycero-3-phosphoinositol;;28914;comment: Generic
C03820;1-Alkyl-2-acetyl-sn-glycerol_2-Acetyl-1-alkyl-sn-glycerol;;16291;comment: Generic
C03824;2-Aminomuconate;;15745;
C03826;2-Dehydro-3-deoxy-D-xylonate_2-Dehydro-3-deoxy-D-arabinonate;;1060;
C03827;2-Dehydro-3-deoxy-L-fuconate;;16950;
C03838;5'-Phosphoribosylglycinamide_GAR;;18349;
C03845;5alpha-Cholest-8-en-3beta-ol_Zymostenol;;16608;
C03852;Androstan-3alpha,17beta-diol_5alpha-Androstan-3alpha,17beta-diol;CHEMBL194532;18011;
C03862;Dolichyl;;15809;
C03871;L-2-Amino-6-oxoheptanedioate_L-2-Amino-6-oxopimelate;;28245;
C03872;L-Serine-phosphoethanolamine_Serine phosphoethanolamine;;16542;
C03892;Phosphatidylglycerophosphate_1-(3-sn-Phosphatidyl)-sn-glycerol 3-phosphate;;37393;comment: Generic
C03906;beta-L-Arabinose;;15807;
C03912;(S)-1-Pyrroline-5-carboxylate_L-1-Pyrroline-5-carboxylate;;17388;
C03917;Dihydrotestosterone_17beta-Hydroxyandrostan-3-one;CHEMBL27769;16330;
C03920;2-(Methylthio)ethanesulfonate_Methylcoenzyme M;;17827;
C03921;2-Dehydro-3-deoxy-D-glucarate;;17305;
C03933;5-D-Glutamyl-D-glutamyl-peptide_gamma-D-Glutamyl-D-glutamyl-peptide;;;comment: Generic
C03935;6beta-Hydroxy-17beta-estradiol_6beta-Hydroxyestradiol-17beta;CHEMBL390714;16784;
C03939;Acetyl-[acyl-carrier;;17093;comment: Generic
C03943;(2R,4S)-2,4-Diaminopentanoate_D-threo-2,4-Diaminopentanoate;;4280;
C03955;N6-Acetyl-N6-hydroxy-L-lysine_N6-Acetyl-N6-hydroxylysine;;17374;
C03958;Thyrotropin-releasing;CHEMBL1472;35940;
C03968;1-Alkyl-sn-glycero-3-phosphate_1-Alkyl-sn-glycerol 3-phosphate;;17106;comment: Generic
C03972;2,3,4,5-Tetrahydrodipicolinate_Delta1-Piperidine-2,6-dicarboxylate;;16845;
C03974;2-Acyl-sn-glycerol;;17936;comment: Generic
C03979;2-Dehydro-3-deoxy-L-rhamnonate;;18078;
C03981;2-Hydroxyethylenedicarboxylate_enol-Oxaloacetate;;28394;
C03993;4-(beta-D-Glucosyloxy)benzoate_4-Hydroxybenzoate-O-glucoside;;11935;
C03997;5-Hydroxymethyldeoxycytidylate_5-Hydroxymethyldeoxycytidylic acid;;16952;
C04002;(Z)-But-1-ene-1,2,4-tricarboxylate_Homo-cis-aconitate;;17516;
C04006;1D-myo-Inositol;;18169;
C04020;D-Lysopine_N2-(D-1-Carboxyethyl)-L-lysine;;17213;
C04022;S,S-Dimethyl-beta-propiothetin_S-Dimethylsulfonium propionic acid;;16457;
C04037;1-Phospho-alpha-D-galacturonate_D-Galacturonate 1-phosphate;;17543;
C04039;2,3-Dihydroxy-3-methylbutanoate_2,3-Dihydroxy-isovalerate;;15689;
C04042;20alpha-Hydroxy-4-pregnen-3-one_20alpha-Hydroxypregn-4-en-3-one;CHEMBL1583424;28453;
C04043;3,4-Dihydroxyphenylacetaldehyde_Protocatechuatealdehyde;;27978;
C04044;3-(2,3-Dihydroxyphenyl)propanoate_2,3-Dihydroxyphenylpropanoate;;18136;
C04045;3-(3,4-Dihydroxyphenyl)pyruvate_3,4-Dihydroxyphenylpyruvate;;19891;
